time,x,y,yaw,vel_x,yaw_vel,x,y,yaw,vel_x,yaw_vel
0.23900699615478516,,,,0.0,0.0,-4.0499772715674696e-05,0.00012435943047944722,0.11184333427668457,0.0,0.0
0.36200523376464844,1.9999594769322588,2.0001244949108896,0.1119657821590666,0.0,0.0,0.0003975431733599069,0.00012539099862066713,0.11274076006408026,0.22,0.4
0.3622617721557617,1.9999594769322588,2.0001244949108896,0.1119657821590666,0.0,0.0,0.0003975431733599069,0.00012539099862066713,0.11274076006408026,0.22,0.4
0.4429898262023926,1.9999594702334258,2.000124533868125,0.11200099355290402,0.0,0.0,0.001742784812802742,0.00012802705567780732,0.11503099702384283,0.22,0.4
0.5091795921325684,1.9999594669339795,2.0001245530560814,0.1120183365388741,0.0,0.0,0.0039174351033491196,0.0001323231911988882,0.11876296115472235,0.22,0.4
0.6004238128662109,1.9999594602350617,2.0001245920135795,0.11205354817709405,0.0,0.0,0.010921040070368006,0.00014664349727070878,0.13120183689866877,0.22,0.4
0.7200090885162354,1.9999594569355732,2.0001246112016635,0.1120708912824591,0.0,0.0,0.020895424308668795,0.00016832744847206527,0.1500359289920219,0.22,0.4
0.8442802429199219,1.9999594502365696,2.000124650159423,0.11210610316422581,0.0,0.0,0.026947252217301286,0.00018423603407614138,0.1627466699009135,0.22,0.4
0.9511756896972656,1.9999594469370392,2.000124669347637,0.1121234463895525,0.0,0.0,0.03937720373995868,0.00022337160515862093,0.19259657544837885,0.22,0.4
1.0164339542388916,1.999959440237951,2.0001247083056577,0.1121586585134453,0.0,0.0,0.0458224476335837,0.00025220360669489365,0.23791486406351103,0.22,0.4
1.0687189102172852,1.999959436938379,2.0001247274940006,0.11217600185792917,0.0,0.0,0.05219021707019911,0.0002870717260400833,0.3894123010021118,0.22,0.4
1.1305570602416992,1.9999594336387927,2.0001247466823866,0.11219334524194488,0.0,0.0,0.06589768257186354,0.0004664597069936147,1.2950205102307517,0.22,0.4
1.199842929840088,1.9999594302392047,2.0001247664522825,0.11221121422421299,0.0,0.0,0.08016262434538876,0.0009701660273491782,2.806666210669237,0.22,0.4
1.2741577625274658,1.9999594236399627,2.000124804829269,0.1122459011926347,0.0,0.0,0.08750846717531117,0.0013769661424751095,3.587024970694631,0.22,0.4
1.3306758403778076,1.999959416940676,2.0001248437878987,0.11228111388272767,0.0,0.0,0.094633650591199,0.0018675195421359305,4.344459906162567,0.22,0.4
1.3970425128936768,1.9999594136410062,2.0001248629765422,0.11229845750642793,0.0,0.0,0.10908028928686372,0.003153248033905745,5.881960054337367,0.22,0.4
1.4620471000671387,1.9999594102413316,2.0001248827467046,0.11231632673592011,0.0,0.0,0.12327271571296401,0.004797584961549477,7.393102901623041,0.22,0.4
1.5095765590667725,1.9999594069416335,2.000124901935434,0.1123336704396482,0.0,0.0,0.130558731664896,0.005789451207313986,8.164557267469457,0.22,0.4
1.5772945880889893,1.9999593969424645,2.0001249600833586,0.11238622736015215,0.0,0.0,0.13762236021636784,0.0068470157124800556,8.917195820564492,0.22,0.4
1.6529748439788818,1.99995939024295,2.000124999042687,0.11242144070023248,0.0,0.0,0.15191775370229677,0.009279148361151441,10.448093351962857,0.22,0.4
1.7248971462249756,1.9999593869431678,2.0001250182316745,0.1124387846436448,0.0,0.0,0.15892760556319993,0.010616316439786895,11.207040402840322,0.22,0.4
1.8041958808898926,1.999959383643372,2.000125037420704,0.11245612862624635,0.0,0.0,0.1730283000560107,0.013608438823253513,12.797104487265354,0.22,0.4
1.8627235889434814,1.999959376943744,2.0001250763803804,0.11249134228861826,0.0,0.0,0.1869111005662505,0.01694877623112202,14.31490156386461,0.22,0.4
1.9468650817871094,1.9999593736439063,2.000125095569539,0.11250868639087165,0.1,1.5,0.19402810522037894,0.01881302702452477,15.097196463792052,0.22,0.4
2.003530740737915,1.9999564612593328,2.0001234471398845,0.5365959869838767,0.1,1.5,0.2077679503840035,0.022708698134467877,16.613130907235885,0.22,0.4
2.0663552284240723,2.0021743571856994,2.000203444024477,3.9421037913092345,0.1,1.5,0.2147934415143551,0.02485292057716784,17.383230779515774,0.22,0.4
2.140026330947876,2.0036204171333516,2.00031680881844,5.645205463471911,0.1,1.5,0.22159480638903922,0.027028235236938883,18.138941385904808,0.22,0.4
2.1946375370025635,2.0053078266379307,2.000503610402556,7.547692957399636,0.1,1.5,0.22836662184632592,0.02929275361321517,18.8934775206424,0.22,0.4
2.2547836303710938,2.0090510761969105,2.001120917423955,9.634266930413794,0.1,1.5,0.2487044161075787,0.036699210479355926,21.179717404765015,0.22,0.4
2.3146400451660156,2.0127656434573993,2.0020141431598764,15.855123967452696,0.1,1.5,0.2555517862932707,0.039402181426985865,21.957304383867164,0.22,0.4
2.38325834274292,2.014727564711651,2.0026026839403333,18.040815802691743,0.1,1.5,0.2687344477099774,0.04491259868324434,23.469929384932307,0.22,0.4
2.435150146484375,2.016879702605753,2.0033429715241287,20.410311105747564,0.1,1.5,0.2754491171561001,0.047879324088067124,24.2630708640999,0.22,2.75
2.4952428340911865,2.0219464491457333,2.0054876341785697,25.933467350550597,0.1,1.5,0.2818927178957192,0.050834096178083106,25.055737649082303,0.22,-0.4
2.5486373901367188,2.024487579699804,2.0067883119350927,28.769793166903984,0.1,1.5,0.2944332471572226,0.05690575527839471,26.65286556172025,0.22,-0.4
2.625462770462036,2.0294344053438858,2.0098082747504034,34.52984104769822,0.1,1.5,0.3069393551955147,0.06328498812608103,27.080623458462956,0.22,-0.4
